Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1967","1967","3050","FAO TIER 1","kilotonnes","93.4495","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1967","1967","3050","FAO TIER 1","kilotonnes","2.4228","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1968","1968","3050","FAO TIER 1","kilotonnes","86.9456","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1968","1968","3050","FAO TIER 1","kilotonnes","2.2541","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1969","1969","3050","FAO TIER 1","kilotonnes","81.8943","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1969","1969","3050","FAO TIER 1","kilotonnes","2.1232","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1970","1970","3050","FAO TIER 1","kilotonnes","83.2165","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1970","1970","3050","FAO TIER 1","kilotonnes","2.1575","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1971","1971","3050","FAO TIER 1","kilotonnes","92.4568","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1971","1971","3050","FAO TIER 1","kilotonnes","2.397","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1972","1972","3050","FAO TIER 1","kilotonnes","85.1057","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1972","1972","3050","FAO TIER 1","kilotonnes","2.2064","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1973","1973","3050","FAO TIER 1","kilotonnes","93.3958","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1973","1973","3050","FAO TIER 1","kilotonnes","2.4214","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1974","1974","3050","FAO TIER 1","kilotonnes","102.0756","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1974","1974","3050","FAO TIER 1","kilotonnes","2.6464","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1975","1975","3050","FAO TIER 1","kilotonnes","106.5075","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1975","1975","3050","FAO TIER 1","kilotonnes","2.7613","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1976","1976","3050","FAO TIER 1","kilotonnes","111.1499","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1976","1976","3050","FAO TIER 1","kilotonnes","2.8817","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1977","1977","3050","FAO TIER 1","kilotonnes","109.2844","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1977","1977","3050","FAO TIER 1","kilotonnes","2.8333","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1978","1978","3050","FAO TIER 1","kilotonnes","105.6003","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1978","1978","3050","FAO TIER 1","kilotonnes","2.7378","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1979","1979","3050","FAO TIER 1","kilotonnes","108.6478","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1979","1979","3050","FAO TIER 1","kilotonnes","2.8168","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1980","1980","3050","FAO TIER 1","kilotonnes","113.3169","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1980","1980","3050","FAO TIER 1","kilotonnes","2.9378","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1981","1981","3050","FAO TIER 1","kilotonnes","119.4888","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1981","1981","3050","FAO TIER 1","kilotonnes","3.0979","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1982","1982","3050","FAO TIER 1","kilotonnes","116.006","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1982","1982","3050","FAO TIER 1","kilotonnes","3.0076","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1983","1983","3050","FAO TIER 1","kilotonnes","84.9312","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1983","1983","3050","FAO TIER 1","kilotonnes","2.2019","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1984","1984","3050","FAO TIER 1","kilotonnes","110.0231","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1984","1984","3050","FAO TIER 1","kilotonnes","2.8524","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1985","1985","3050","FAO TIER 1","kilotonnes","112.5004","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1985","1985","3050","FAO TIER 1","kilotonnes","2.9167","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1986","1986","3050","FAO TIER 1","kilotonnes","103.7969","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1986","1986","3050","FAO TIER 1","kilotonnes","2.691","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1987","1987","3050","FAO TIER 1","kilotonnes","91.4606","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1987","1987","3050","FAO TIER 1","kilotonnes","2.3712","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1988","1988","3050","FAO TIER 1","kilotonnes","89.2373","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1988","1988","3050","FAO TIER 1","kilotonnes","2.3136","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1989","1989","3050","FAO TIER 1","kilotonnes","100.1829","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1989","1989","3050","FAO TIER 1","kilotonnes","2.5973","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1990","1990","3050","FAO TIER 1","kilotonnes","105.6187","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1990","1990","3050","FAO TIER 1","kilotonnes","2.7383","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1991","1991","3050","FAO TIER 1","kilotonnes","102.771","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1991","1991","3050","FAO TIER 1","kilotonnes","2.6644","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1992","1992","3050","FAO TIER 1","kilotonnes","108.7259","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1992","1992","3050","FAO TIER 1","kilotonnes","2.8188","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1993","1993","3050","FAO TIER 1","kilotonnes","98.5499","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1993","1993","3050","FAO TIER 1","kilotonnes","2.555","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1994","1994","3050","FAO TIER 1","kilotonnes","108.8882","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1994","1994","3050","FAO TIER 1","kilotonnes","2.823","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1995","1995","3050","FAO TIER 1","kilotonnes","100.4333","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1995","1995","3050","FAO TIER 1","kilotonnes","2.6038","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1996","1996","3050","FAO TIER 1","kilotonnes","109.139","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1996","1996","3050","FAO TIER 1","kilotonnes","2.8295","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1997","1997","3050","FAO TIER 1","kilotonnes","109.3648","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1997","1997","3050","FAO TIER 1","kilotonnes","2.8354","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1998","1998","3050","FAO TIER 1","kilotonnes","107.7335","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1998","1998","3050","FAO TIER 1","kilotonnes","2.7931","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","1999","1999","3050","FAO TIER 1","kilotonnes","103.3581","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","1999","1999","3050","FAO TIER 1","kilotonnes","2.6797","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kilotonnes","104.904","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kilotonnes","2.7197","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kilotonnes","99.0477","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kilotonnes","2.5679","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kilotonnes","98.4364","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kilotonnes","2.5521","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kilotonnes","103.2157","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kilotonnes","2.676","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kilotonnes","104.9581","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kilotonnes","2.7211","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kilotonnes","106.6527","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kilotonnes","2.7651","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kilotonnes","99.9711","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kilotonnes","2.5918","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kilotonnes","119.1033","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kilotonnes","3.0879","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kilotonnes","112.5996","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kilotonnes","2.9192","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2009","2009","3050","FAO TIER 1","kilotonnes","111.1477","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2009","2009","3050","FAO TIER 1","kilotonnes","2.8816","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2010","2010","3050","FAO TIER 1","kilotonnes","112.6013","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2010","2010","3050","FAO TIER 1","kilotonnes","2.9193","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2011","2011","3050","FAO TIER 1","kilotonnes","113.8198","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2011","2011","3050","FAO TIER 1","kilotonnes","2.9509","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2012","2012","3050","FAO TIER 1","kilotonnes","119.0928","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2012","2012","3050","FAO TIER 1","kilotonnes","3.0876","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2013","2013","3050","FAO TIER 1","kilotonnes","117.4982","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2013","2013","3050","FAO TIER 1","kilotonnes","3.0462","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2014","2014","3050","FAO TIER 1","kilotonnes","113.4924","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2014","2014","3050","FAO TIER 1","kilotonnes","2.9424","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2015","2015","3050","FAO TIER 1","kilotonnes","110.9923","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2015","2015","3050","FAO TIER 1","kilotonnes","2.8776","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2016","2016","3050","FAO TIER 1","kilotonnes","116.4534","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2016","2016","3050","FAO TIER 1","kilotonnes","3.0192","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2017","2017","3050","FAO TIER 1","kilotonnes","108.8821","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2017","2017","3050","FAO TIER 1","kilotonnes","2.8229","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2018","2018","3050","FAO TIER 1","kilotonnes","108.5081","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2018","2018","3050","FAO TIER 1","kilotonnes","2.8132","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2019","2019","3050","FAO TIER 1","kilotonnes","107.3432","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2019","2019","3050","FAO TIER 1","kilotonnes","2.783","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1990","1990","3050","FAO TIER 1","kilotonnes","40908.5245","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1991","1991","3050","FAO TIER 1","kilotonnes","40908.5245","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1992","1992","3050","FAO TIER 1","kilotonnes","40908.5245","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1993","1993","3050","FAO TIER 1","kilotonnes","40908.5245","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1994","1994","3050","FAO TIER 1","kilotonnes","40783.1089","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1995","1995","3050","FAO TIER 1","kilotonnes","40908.4546","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1996","1996","3050","FAO TIER 1","kilotonnes","40843.4275","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1997","1997","3050","FAO TIER 1","kilotonnes","40791.4868","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1998","1998","3050","FAO TIER 1","kilotonnes","40855.6608","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","1999","1999","3050","FAO TIER 1","kilotonnes","40860.3656","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2000","2000","3050","FAO TIER 1","kilotonnes","40960.5329","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2001","2001","3050","FAO TIER 1","kilotonnes","40861.3","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2002","2002","3050","FAO TIER 1","kilotonnes","40846.0165","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2003","2003","3050","FAO TIER 1","kilotonnes","40825.0755","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2004","2004","3050","FAO TIER 1","kilotonnes","40755.2425","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2005","2005","3050","FAO TIER 1","kilotonnes","40694.0947","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2006","2006","3050","FAO TIER 1","kilotonnes","40620.2386","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2007","2007","3050","FAO TIER 1","kilotonnes","40579.8577","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2008","2008","3050","FAO TIER 1","kilotonnes","40488.7344","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2009","2009","3050","FAO TIER 1","kilotonnes","40430.6771","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2010","2010","3050","FAO TIER 1","kilotonnes","40414.9923","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2011","2011","3050","FAO TIER 1","kilotonnes","40370.1962","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2012","2012","3050","FAO TIER 1","kilotonnes","40300.6752","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2013","2013","3050","FAO TIER 1","kilotonnes","40183.618","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2014","2014","3050","FAO TIER 1","kilotonnes","40120.6175","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2015","2015","3050","FAO TIER 1","kilotonnes","40087.2858","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2016","2016","3050","FAO TIER 1","kilotonnes","39883.2599","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","39860.2767","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2018","2018","3050","FAO TIER 1","kilotonnes","39955.1323","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2019","2019","3050","FAO TIER 1","kilotonnes","39955.1323","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1990","1990","3050","FAO TIER 1","kilotonnes","26.8526","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1991","1991","3050","FAO TIER 1","kilotonnes","26.8526","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1992","1992","3050","FAO TIER 1","kilotonnes","26.8526","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1993","1993","3050","FAO TIER 1","kilotonnes","26.8526","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1994","1994","3050","FAO TIER 1","kilotonnes","26.7905","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1995","1995","3050","FAO TIER 1","kilotonnes","26.9256","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1996","1996","3050","FAO TIER 1","kilotonnes","26.9024","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1997","1997","3050","FAO TIER 1","kilotonnes","26.8814","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1998","1998","3050","FAO TIER 1","kilotonnes","26.9145","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","1999","1999","3050","FAO TIER 1","kilotonnes","26.9179","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2000","2000","3050","FAO TIER 1","kilotonnes","26.9484","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2001","2001","3050","FAO TIER 1","kilotonnes","26.9076","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2002","2002","3050","FAO TIER 1","kilotonnes","26.9085","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2003","2003","3050","FAO TIER 1","kilotonnes","26.8966","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2004","2004","3050","FAO TIER 1","kilotonnes","26.8651","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2005","2005","3050","FAO TIER 1","kilotonnes","26.8389","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2006","2006","3050","FAO TIER 1","kilotonnes","26.8066","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2007","2007","3050","FAO TIER 1","kilotonnes","26.8001","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2008","2008","3050","FAO TIER 1","kilotonnes","26.7804","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2009","2009","3050","FAO TIER 1","kilotonnes","26.7612","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2010","2010","3050","FAO TIER 1","kilotonnes","26.7571","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2011","2011","3050","FAO TIER 1","kilotonnes","26.7397","Fc","Calculated data",""
